query_id,answer
MFa8ite8dx7kN1HX,703ab4814d04dbdf 98c068d7951761b3 0a84ccf5e454c961 c95770c1e3f9c3c2 d8f915c5ae275baf 8357e473cc91d7b3 93b2c97ec89480e0 cf6cb04a15ecd496 d276ad0adc3b5d61 e63ea25aaada09b2 851289e4c0f3ae18 89ad22dfd75ab6cf 89ac4e62822e21f3 79c73ef5eaf560ac 25b60d0ecb0275f8 0ba1afd1d06583b1 07dda28ea8f553c7 528db055596f071a 05311995ca278ff5 c85e539112f64683 09cff05ef7c229f3 4dd48f5241e41a20 7277c54817a4228c 4612312215cda9b6 12babe6bc89356ef 0be8f43211ff882d d49b0855508c7a45 f5a2550198b4b30d df46f4284d78a419 5ea5f2c26161f6b2 f62af5ff28dceff4 f9bec63596675866 ab6d66555e88f94c c6dfd7737fca73d0 3136ccb95d614f99 6ad3545bb7aeda35 267af1d294f6bb7d 081bab120c040eec 60e3c8c4e4221cec 8a84091b990a0467 d6494a8b863fde37 a02676bd0acdd4b9 b25ce9b5d4664381 adbb4e81538bba9d e671595e5098e9e8 2ed1e51ad0ccb16d 419620c16b9a656c 38c387a93e0855cf 0c3d5c3c8e79039d 5fb7ec81d0c557ca
ZggPZcllvmvNw4s4,7e113b91979a1c79 4297701eec71ed00 1ec76d3ad74278b4 faa646bbb170331f 03070b1042d53c08 d99d54a3b07708ae 13bc1cabb80be4e3 574d64c5faabfa44 44b94626a08deb6e e0d61e77417f7563 c6ec1eaabaef5147 7275e61e53681e73 6d3b5b2cc416478a 19f28eaefa20f52b 2e064cc73eba0d51 bb1eb5317f4189ca 64a45632fd67a89f e3937d25e027e104 daf8165a27214965 8bb1b92105f3ab98 23a520c40272cb07 943a0f9d1a8bef82 4544e6efcb935e58 81dea289dfa45bb1 cd2c394b6b6f1145 f9d3f427967cd794 9a406ee9fb37ea81 7a21d683ee3734d4 da166e6b52d969b4 f32e44339263a51d eb6771302a6433c9 67cda0fca7bd379a 4f7f2d868e33e793 05468f5bf26b6fd4 8ef36fc6d7a467df b831801c13a97d32 acdb45306662d2d3 27d51dfc58ecb734 fd7986e0c7f55678 0b44068ebc97de4c 3359c3b36966a5ce 48b514a43014bd6e 9951939a7b2213cb 82d3e39fdd037d3e 24b4e9d21a888ba2 6ff656087f937963 283f66049a00acb4 8ed4037559813b5d 35b16e3194e211df d1e1ec0014a52d8f
ZmZYn3wx63gJkRYj,6c386f1157ebb689 8a53eee6a7db5e7c 1fbe02c3b0ebef2c 5a9a53d90756234a 84ad3f9a7a5344ca 5554f94ebbf453e4 006aae35dec2b52c 4675568b6ede781a ec70f8bf8257b51e e1c44d40bc49a46a b5b2e486928c1246 3fa2cf192758b08b a63e8736f271c7ac 3f30a2519d8572c5 9496fb402083bd4a 33ee979d33e644dc 7084d9f7870e70d3 a242ff71afec4ede 461568ba07e455a5 57cad3141f1c76a3 766c74181a72c5de ffeb016b394495ca 17085db4a7cb442e 1af1b2475f214097 d00ae086d1905d49 eaf446da7f5cd6ff 3391fbf3641538b6 37ee8e0dd7163f7e 016f9a42286b7a41 51798bf5b964a6e3 9319af41cae82e90 12195828ebe30392 b95ef8dd6a3d1046 7cb45dab33af9115 9ca528afa8caa42e 2a3d7a96c89dd226 98c9b82cc73df9d5 dcbc5dc6f86b1d38 f90abca25cd05548 da41e1fd7e1f2dde ecd001c94f1fff93 dba82bd33e1c312d 5bc54512997b137a 61c0034473b52df6 f7443b0745abc6ef 864270c0806fe789 8c914c37988a285a 3018c7e7be5da867 f9f1bef2e33089a8 38103eceff6f869e
5frpLbM25ThygjNR,3c2f5691b60a2f44 6127b241026a8184 fde90aa885dbcdc6 d0479778fa42a241 d686bca6e966a0ab 0331b7686a45d882 d90608fd190b2f49 d6964d4d08a732c9 4a884c641c9ea4e6 0c46338302c3b55b c2966cf2426b85d9 65f25464d13d9281 ecc187746a7f0dd0 c0e897374302992b 139143d19e3fa311 559ebab2d663e6c7 c37d75fbf6341ebb b00fc219fc3c819e 61bca322c031c9b3 005a5f2db35e31a7 6c347fa34f6b3790 a9d44d07588550b6 acff22013e0d53ad e5374d85705a7d2e 84beb1bd50aae281 c8773b41b80377ea e35e9a06ba5d31fa a42c96b6e89e7dbf b772163cc0471b9f 32ef763718be739b f60c8825226035d5 c4f237cb54ee0a97 00bb8063c5e3253c 2a027337dc3627d8 09470457b689b3c5 bd5e466c06485de4 27cc9c281eb4dea9 abd42dfb213d3d4f 079df49c201bdd71 5a63ae7a96fe7522 524bb734edd541b6 e68d8034afd08c01 fee97805c242fb83 83403938ef0ba8a5 d069c80e4a221eac 2b47a6f9179e5dc8 97f147e39a715496 2ef7d574c11ac2fe e119a0aed92b7011 b83d392e88dd0058
uXlbigXvBQygCSqB,e6bf0c6fb42bda1e 2e09898e928d09d7 437c3c5eaf632b92 f3d84e315486d91f cd2e591476aa0f52 785635d3d4bb1c2d a568c10bd364a78f 6ebe86651f7d4c19 006a4bb60c56c4ae bfc008b3e5c08458 9a485b150cc7d749 b255851651c40922 1c877f3161a40140 1edf1b0acd0c2644 932d3f5df618784d 61eda64d2bca420d 7ffa0a38b84c61da 5e823f825f54d851 e4538cc2981227e2 abf599bb148d6a8e 798d90fe18877430 ed8f396c07665eeb 721e389e63fb7c7c 234d4c9907defc22 3c71bbde9157a6d9 c2837f206da1f7b8 030d650eca608ce0 05fed51a75fc9378 b9980b41ef38bcfe ca975890549fbc5f d3eca949944ba610 1f6c42678541e55a 1553ad835bf690ef 9f72334a4299bba7 52e2224048b58bb8 4403f4e92baf59c1 8b4b28825ac2657f 971f9b195376e5e9 c3fd8ff19858f39c aad4fdfaaede8a29 d779b60ad34daf71 51e606997db56487 f5e38e707824e6d9 4c07899e50a0c6e6 13bcbf7aeb0cfe4b bac6777c1af1017e 2f09c85e9fb4f7b5 b456ce6ae86ac425 88f014ec6091f6cd 861b9194e31a57ca
iCzOVimdZ1UNJoPZ,3820fde39b086119 2716c792964f89b7 1d507201b6a68916 975c0544579670d7 da45230d5ce323b5 3bee5b32e451a3a0 be94ed17c23c5ed2 472d796a86bb4c36 e69c3d8dae502470 474677581af257e4 5c5ffbe5ce03b8bc b8155e779ee3fda3 afdd3c14fc4e83f8 0b2e68fbe587b40a ee76e810ed2d9697 d5e723ab059baf09 6ff2925e76f9bec7 bbb70830ca437830 f9e83667eaf3f86a 966477995c960d5c 295945491c11e185 80e4caaa7e211880 c475c6d9b0ae523f 522a43993b5caef5 c117af45e83475e7 d15767a3b6d81ff1 e17151389b0dd74b 7bef42359cfe4b07 8ba7dc531ff108ae 34ad669741e05716 8665474ff4711641 05e467bcc636e4fa 9c5fe3eb06675060 dcae9cfb2fc97653 61e5795a5c643f50 0f5a2f92aaf40f37 f5c7c816e690b2a9 093d3037bf07d069 c31a7c977b8a2a82 2df49f27f220c76b b16d36fc2e26ad86 cdfe28a90c304de4 14b0b7a7e7b3d768 32f27a1e6127eef6 4134a1270b1e1785 34cd266888b51832 77f60ad5e7465cfc f87e7cf5eab84d62 ce73869481b666c5 13ab628f5764c7e4
rKc18J0nv7UaZ7bu,d4cb5d18f5820909 8bbcf11193141b21 155cad7bd3f3dce1 cbf29dff5b761b8c 9736312c4ff9d1fa 20de14a1b481e056 f073e6ed45094779 e8ca8e8e5c7314f8 f27c7e86efdd9891 502d80aebb07fc55 1cc079ea928da57c d6344f5fa7baff5e 675eee4a1fc72b9c 4ab9b24be4c26593 6e54559666db7b84 3995a48d52b4ef79 35defe3900f53fab b08f33f21baafb5c 2fbbe88879fb3985 478fc637e15c5254 65cf2dc34b21b3cd 0821620b25f77d02 c421d888aa1e62f3 4242cbafa4d9c932 b946f19f2c8aa5ed 24f542cd664f9231 3a57d8ad432a6e24 e36e1700c78adbe6 2b4d07476ef53629 d7ffbda00bc572ff 892be0d82a21fa49 f59596c8435635fc 9173a09fbe598733 f4207608e5e0274d b6abddea0d1d4e50 2c8aceeb20b429ce 460dd87da7b4af37 eab37b568f382ee4 4f9f75a953aca013 83b04c6fcda84402 de2a741e88ae2447 f6003cff07476eb4 4abc1ae679b138f5 0132f20210001d3b 41e78bc3c49e25e7 ac548e151beffd1a d1b66884cfe75139 49f744f63098d4ac 80dabb36c3317e2f 7bf306f4bafd2390
y84TZxaswLCRv4JM,cc96be7a812e4f30 740f0ead88196cd9 569983fc09604de2 212f0428d1a46b8b 24cc125e26c39574 a1ac09f018518ba8 261934844042c41a 130c140687d82aaf 6821e6cec16c0365 5632ee36e2493037 9951939a7b2213cb 753cd0778189c1d5 8ed4037559813b5d a5b47ac9b8f8e4a6 a22db2709a73c78d e12da43b3522ec41 ecc1007b754b99df fa82d01cd3ab9b28 108c1dffa165b5bd 82c68a69edfe22fd a53b396abe10bb30 230d8cd244ed2b79 cea95bdea6dd51c2 aa3d4f70d22e8314 e663c8d1d2ae729e adab1522284e1bcb 29f76331ede20bcb 1dec26d6f7963294 e42cf07834612c1b a25b5fff3e460060 094c3cc1b9f6e82e 1c48345f355bfcd7 4bc511811bd93712 dd7972193ff3a03e 1868178993a80ba3 1caaa6c57af9074d 778a4fac96af918c f15fd06a6d44cfd5 95f1c990e6ee9f48 35f336639502d9d5 819f690783068e20 4e0aaec8388765e5 32490f354c2890bf 5790fa383cf49bca a3e70d5e018e83bd 1a13ba3d4d9a87d1 8e30e68ae044a24b 932e64147732b606 f57b5b6bd3d4f1b1 868707cab822d12c
pfadiqkPxmuZPI2a,bff6dea1398aeadd b13875a2feaac33e 976b75fa962b2756 387a6fed86e2eec2 f3dbed2c47abb854 e33b145ef3d645ab 7f0e79d19cfd6afe efd1cc78ffcb3b79 2679cd8cef8a7e1e 57f0c8833f98c86b cd04c8934c09f1dd 14eee0fbc506b525 ac4aa62c993d83b4 37ad2ac92eb53802 08223c553a39282b 3e7925ccea5aa7ce d0073446d9b5cc79 6c4819038d39dea6 65bea85f4a614a99 48110148dbd9d8e5 cb79c218e9550c22 6faf343b2c174af4 89bf177f22e463a0 bcd7b5b0d652e9dd 416041881c51661a c43b1c7b01e2c188 1600c323106db694 b58da859ade720f9 3e36cf9b2cb9e64b 13f9f0476d3f3393 5d244d578b64a7bb 31018d39a08b8190 5a4a21dfd905b71e 9ec3b61fbfb68b64 b911317cd7d7d722 6cce3148caf3fcb5 6aa646949351833e 6ee44d8fc8b04290 94759653c3c9b97a e1b129c32a16e896 e31e3cc5c5e7d9b5 e3e7db326c04a193 f589eddfa04e679a 34419e0a6017aeb7 ce65b847cabc966a c347571bf6feabce ce151dda7d9c9eaa efdc1ed9f7649e07 eb736c9a1ecbdf48 65831e7d7e5372a7
TiPVoUH7KQXfjMHK,34ea388e996aa94c 238a89c9f1c32f3e fde98d4dc99e699f d2893c5e9aba6b99 4eb53031aaa371b9 c6c8d293c2959413 a5fc8dcac7a0dd6a 86b6879c2dbd3702 1f39f093047b6307 e076d5116468f081 6f12b2fba2af4284 bd1ecd302ee7b74e db7431631fba41b8 19732ebd67973ab7 26acc75acacfbb82 1022fe97ef8b758a 9eef2383b6ff4dde a3378f723fb64feb fbe90f39cceb3a4a a749527da0b5f2f1 02313c5d8055a29d 6c4feb346053822a 2f690cd0e4f87d46 f2e375d0fe43ad13 eeaea57e33bb5a58 a284f0f5d73961f8 3b3e19a084eff4c3 f98bf45d63dcd8c9 83a8869d456e363f dcff5d41cd577448 7bbc36b13895d9dc a689df34bf18f7a7 58d49cf309bea50d a65576bee52848e7 97e003038ddaac99 1f3accad7e73b687 60c9a49e7452ad7a 4650c967e88d354d a089f9b8f0d332b0 942ba289aa6434f1 2549d14b6fbf465f 1e7a815eeba55741 817d92b0fbe7cf9f afdaa08ba73436c8 6bfdf9fde4cb3854 a3794e5cf6dd243c 572440a7c2dc0e05 624650b134ba86e1 4c412ae0b0534342 96a698d81a55eef5
2ETYggoFdT17FCBM,df24677d68328450 fac6c6c18513cbbd 9cda681f286a7449 2f649c17dc87b515 a4b4c548e3f280e3 c80df63442eb4650 17c7188be54a64f5 a09f4c3c2e025694 3c2cfa21a9d1162b ff5510295f1e2a57 54d06b1b8493af03 6f0f3e0c99d36ec5 cba2c5ea98f01c8c 9cbdcca42d463277 68b496956e8b26d1 6fdc79e17235a64f 5416357fd24cda20 2313a6858a8e9274 9a26582e5888dfdb d66208f2dd2943a3 313741d883e560c2 9b80ea41ce368537 f0f4b3e43c1f02d0 02f62ab1a086dc72 fa731dac9325ad4d 43407e5345ad5f8a 8128fa040f5b360c fdb4d58fdd854eba 45e72bdcef1e8794 4d91c59815bf794f f694e032b46c2025 1a12fe6aaae8b96d 39b56c5284b9d402 acddbf3bc02dd743 ab6892ed1d644160 3dcc3f22534dab85 05cdaf7fddd0c8d4 a2fd144e9a9250cc 5d30e219b00213ae a65a0693aa9146ed 83a882473606fc21 6908aca73786d737 18295bb2e190dfb1 779486ea31f7470c 35fcc03cb00f4ad1 077eacee09bfad7e 5cfd4b9aad748f3a 934d9f5b13f1916d 3b3b5b308afb367e b614729ff7712388
S5zg6bLpPBODJWOk,6ca866f3a22e76c2 8905df431a1cb0f8 b80d9e4ec3c8bc09 e34b6bc4f81019e0 4b9f012cab8a9380 daf49f34bcccad6c 8daa7a21e830ccd1 131074310a391de1 e734c353995a4bb4 cd7725121e6be4e2 4543184477a350d7 3d8a66f1dd1538ea 044fbc12587342a7 7544958e68ab7eee 273f871f57648454 d99239279b3afb9c 72bfb02925e8d6f1 6d6e4fdea42c8305 3f296651b12e402e 64165f2aa8999c7f 6d290e88d95b6c54 f8add85d071fb660 9462c074b1489841 ce25f570277e0001 f2bb906535c516fe fe92b0e700723377 44290e3fff75492c b39f88ef52e194cc ff07c241432e46b4 fe77b58414975cb3 16646b82a26f34b1 26ed02ce70e0e56d a45a7428aaad192f aae4dca8e2944f1a 29229ed895ae7e01 17fec3b4e00ac857 e1d9b987a1b48d44 b334b1e983ca6099 af60cf2156e9d97b cfd83d9509106528 510560d7814be3ac a5ca5889f266517f 880ac9531265e138 5c584b6f851bac0f 37790d32b26379e0 58fa4e117faccebb cba9d24c23dbcd5c 54fa7974c70ca71f b28760ddde38fba0 2f7b1ecbe6ab2eb9
RCgXME5Z0m4qRzLA,906dff65a356ca9f bd31cfabf71a5ab5 6341a040caccdc63 bd7327ee56f456c2 49c30fe9dd56626b 37ae53226f9f6206 55333be96d6f3c78 09cd8d189fe14b3b eb7b863a81096a5a c62df01271da0779 6131957de9e0b3ca 5d38f70ce0cd2215 2de0301971a121ab 1f0a1bf017dfdfdd d16e70ab2646ec69 19a4cef85fd2202d 7dcd08dfe2adfd48 d00a62fd87202650 32732b41c3ae8b35 0f4830c93070210a fa554f5223bab984 effd35bb3031f7a6 d4905f4666bf1f03 b4de7b1d280db019 28cac2a6e9ef966b 8a8ddec58f452d6b 4234e5b7801512a8 7e4e6e1ba3902024 1471acd191e3ca23 58683697ca18ebb3 49b7a04234dad5d6 63363489b521aabc a15cc4cd3c87e1da 9cf8b3c99c4728b7 451650d547f443a7 0336cc04c5e81b88 f1a9c6ff099dd9ad e832e3faa1f7076e 2cf34a753d5440e6 7755a06a7508ca96 9fbe803fdff0515e a385ce6ee122ac11 9d563eb1d36e9408 1f61e0bcae545f27 1a3c535725c1ad84 2514f26f5bac884a 9e8c54985e4c408b bf0ccc8c75ec8b84 3562539ec7216cd4 6238be0b78c27867
JQhqDbjrvwdp3hDU,1a1042e6de5638cd 944f35315b743890 91ab1a9fc7fdbd15 f6a3adbf029ba7b1 659b87dcf1e6e102 cb103f49f62869d8 094eb2847af663d9 b113b27671fb7471 20f601ab91ed9a02 f811ac2188fcfb1a 5e316d6a8bd2efef 26a76b184570087a 8c11a2bd415f4934 c1e7264f21820b03 e49b2fa92a7aa5e6 f83123fc32b9d6ca 3dd06cc0b4189984 13f578e939e835f1 b5e403a5ff735c65 241f08fad8aef5c5 c8f9c7388e4eea09 0bc067cc7113ae46 e9ae1a8f153bb16f cae40a3a3fd21754 cdc9ff8150f1e2de 56bf5e7e9606876c c65abe0ebba3f2e2 63bc75436c914351 19c5074fc45c3668 2fd9d5710682c6c6 d70e5caa0467e35c f893af3e3600ba40 18578513ceb7109c c07e9752ba59bc1c 2fb4d6393c091e54 b53c210c21216304 81966ffde68e5149 e455c5325c0886b9 90ec932adb42e700 c9a7370edde4beb6 6fb7940daa4bcc16 7559f53fb252da3d 6e1e00ca577f6fdc d7bec7bf7d97e193 138203036013aa39 64d1d3adb5fcba76 b059f990954d0f17 78da5ba903899137 ed890a72e5c53760 7a11b66e102b1790
V7kGiZ0NAPw2Pi96,edd2a44640e68d2a 20e8eec3fb16959a dcfd779e1014a3e4 6e7510193734d822 4201b9224a50d251 040458d72e402be1 9e4a50d279c6d2c2 1e4ecedea6e0d9ec d79c1d137fadcd07 da56b30e34d82e7b 66461df59fe2295c 8f43694213a851be 364d33d2ae71f434 98af9b62f72d3d5d d1f76e7c48ecc9d8 6c48a9ef62ca7eac 6c17b1f6c924bd16 73065e692c2f94ac e1c8e8347cfa55d9 60ba0c99b77d22f2 b17da44e0cf906fa bfd26cc61734188b 96ada0c9ba678f6d 293316a6e1de4167 b5ac17a8057798c3 f967beae4a9cf7cd d4c9d4975438156c 9a4845d876602564 d75b48b39678575e 7d02ecbeb1a63389 05ca369e9e8b4907 bae21fb4cbc27f42 7a54e2eda9d9a2e3 53087494131c20f6 f56c62fb39f63e76 f4a2f59c1f3537ab 8d6619a94b560ef8 b50d55b56c5ab465 f9495eeac7833388 d35020bb2d2a5867 c8fca9509763423f d73b82d0d2653f8a 6c2352dcc930f4b0 508aef6fa9c7de94 2a66fc078f29b115 9065f76789c54c25 539f7bb75c007f4e d882374002f12765 4d92622d2c036b0d c700471951201ce0
NnYCu8JRmsMzh6iD,0a8ad7bca701ef9e 21c7ccaf7d0becb8 937201267be6f67a b73dcf0cf7c27a74 be5d7acde1558d17 460a3b6d2ccaaa13 75f52c6a163a44aa 446f1334836548a7 e07f710010bdbf7c b054f5cfadceec6a 564dd26588de994c 9066874db6bb35fa 33368ad65cc1ed8e ceab7dd8a5f64124 832e88ede61c5536 ee5a2de593188eb9 b617bb4e13d01f32 2c0f633d14808fdf d687370b9d62504e c9077523c44d83f7 2a6d54602f149dab 1e4af8097d3db787 18729527d19e4c63 cd58199ec4e73023 661ca408d9d5e9af 8f12ab8082e225f8 f743a729f95b5dbc 8356b6a216282b25 5c01a7aae9a8b73f 969bca5e10641139 44da9305a5ab280d 0e7753c2effa0372 be61d3ae71ba4f73 b60836dd759c54eb b6c653c7da9e16c0 980bb6229cec9ab6 2d2945305dc29964 c60376cb451c5227 7fd31a4f71e86f84 4c4049272aed4636 8e529d496dc19452 8bc4ea71378247e1 7f9e754f7361f6b6 b00c44f3f987a3fd 6b66b5f1ab49d029 c59b51a9655c3e3a 18090644cbd15f73 9f66a49d528ee24a bbbdc44566b197ff a7b00cdf3e6e9692
kZuEkpl2fjywp7Dj,3e3643713896e100 e243db89eba28213 ea2c123a1c5f2b35 2c2d2d80955059eb 966dad0e904e530c 1b26f25e3e5a3a7e f04bf70c7a6de35e eb09be0c88f80acd 0177871f2a010884 e63ef34f2e2aa938 771a944392f8b214 5caed3217b227b47 6d98aa516f381241 e8453fcf0051f5af 8b9386eb54adec94 adcb234710d5599a e30c7264fb90b443 7d80ae245df7596c f3b7be27267eeb74 a3de270a8f119ff0 01f34ed063add9c8 6be3202f66894c30 715096da99d838ff 3a6f7e44f9f2a875 bc5d72fad0c545cd dc978fb9f637b9cf 6ec6ca9c21c13b41 35fe998e67b06111 0073e5bb2156cfa0 e2fbf9f2750fa413 95a4db7ce466753d c6f2904197502b95 8bc652ab0f1ff2aa 41488580d6c45eb9 730044e5b272b8cc f43812f70482ed9b 75aa79fdff2551e0 ce1f8693a21ca01c 0391e7e5e870ce23 0e0bbe76682ec837 5617e41eb5a03841 d03635ef451c725a 57375066258a413a b3ebd1a3548142be b589139240a41008 ca13b18e55bc3773 c13f88d05b90154f 6cbf0c727f302f7f f946fb7e1d702859 9526b0916260f773
XlO8o1LIoUJOzKH4,7b2ecdfea2ccac56 d2b83233d1662a0d 6e3738c84679f100 95b430d49948717c b540ce0388452a90 80bb42c56c577693 692e69425baf601a 4dfb1f3a7affd835 90dc8c70ee4a17c5 5b0047b29cd013b8 29b8ddeeaa775534 d1520a3888aa654b a79552efd31b921b df58693fec439ef5 3488d0733cb6d80d 942dfa7e4eda6b56 6311cb794e8bc0cc a7b75ab70088481d 55ddf33a8580de98 a40a448bf5847b5a d383fbb8e3a6ce53 4baf65b8b0c01aff 018045edaa5a3577 2e619e42d41e1fba f24d9aa121460849 36035e1130330e91 21abedfceb5a7c09 6a779fdc830a3cab 5d6e3ec7aa5ba87c 31ff6df233fc31f0 5715ea2841b75b0f 4beeee3b1d02714e 11180bf539aadff6 1eadcbb5eb9b11c0 da7d920b7762d437 8eb0beb5bdf5c3f9 5d554952db916832 8a8941a88d627448 54c5ab6e169a77e7 83eaf1b0f710dfad 8424e6e62a6955e7 32a6bf13d1e9943b d982e3ee5d896c7a 91a8155f53cec5f8 10dc9dbb5345523b 6e09eeaa48004816 4b2adb660a9a847a 71289e3990ee988f 5c000f3341d701a1 38564c648dc46c8b
ROv3nUQvJyIsL2XY,196f760150f9b310 a0e56354e1227510 ca55d975952d3f1b f4b5560ae800487b 2d3d66ac8b81839c e5281319f275be50 7c02300c084f7040 8a219724f0f40df2 3fbabd9bdcaa7954 b984f0a8a71e7b70 573a37e4142bf7fd 707c1b164aa34cde 0a486c466dfda4e0 23b2674de6adf49e f5acc6833c36aaf8 89217ec64f6c141a c05e04b4ae52660a 3d7d279837dbb23e 74bc398755667382 87d4ddc6c5b8cdf0 75617ad83f64f210 da176dc52c88e6ce d49bf89d5d4b5980 1e28383cbb3302a7 d7cba25dea9df428 9e01e813981ce85b 3b9531fe99629d89 e0cae36f2fda6a56 ae22bde73c68b249 391292bae694ce8e e314458819fbdb75 9377021c77deac70 b16b412703a3e99e bd922a35b868e503 ec35914c854d5049 51550c4556ae86e4 925aa86da6528dc6 fec1711813ba9dfb 5c20974a5aafb13f 64faeca9c0ef97b1 3abdca68521c3677 8cbc8d182b2a3b72 990dd43e4d7b6bd7 150ca4f9d794b2e6 29cdc1289be3184e 1070668dc0bbbcac ad25e62b742e0ee8 2c8f68737d7a3383 12372fbbab1effb0 81e0b1979a0a4110
hLR7C4xRztjo46Bh,1dd9b2cd9d6bf126 48556dc3c2caec7d 68543f8a41497cbf 1fc3377f50c55a2d 7417584a091d890e 881f1896449c1e76 0ff1fcd44f1dbb7b 56f04797843cf254 1470f6afa0f4fd93 4c62cc2971024b19 e9efd87c7880772b 892632fa59d52118 e1376de5dfb9960d 51a23439ab797bd2 4966d158f2a63941 34493ef251fca1ff 5ece1488a1b23e44 93e4417b34a3b556 0e54777bacddf829 d510bdacf25961ee e6fc5776519bfedf ecff990e06bca618 3684ab3fc795d154 4543ea8428a68719 1512de16bb7a131e 4670d58c81cf985e 0910cf554acdce12 2bffaa53ddc14204 27c1f1465dc2bb5b c81a2febb708e5a7 c9a2d248486cf6fb fb6daeded6ea443a b9c28ad16e387cf8 3d8e1c7d49f90558 2350edda9213fb86 27370e14a16d9545 0d756cd9c478852d 95c5a7e5a36f8947 096a718936a72a1f 9d13bd743d081e56 506e95a672a6216b f1c933562243e726 2925ee8fa0393435 f833d89571849ea8 de7ce7b3fe6657e1 e73f4adc05f62e25 b876ba9ce8d53d31 ddacc41395a9e265 902e275f8e4c0e11 87a868f58eb3f7f5
eOiNpJlKTCl8IqGF,2b79197c865307a0 711bb66c055918de 5aa7baf83c29b593 06cf28acacacc967 f9f0b0c97ec79485 5f3075ed68e18152 b0d9d09dfc7f536c be72c6dd48e759b4 d3073ef1cba5ccc9 81966ffde68e5149 058df416a1c118c3 c305d80a023963c7 a1fc5d26988d9f7e e455c5325c0886b9 716b797c8af0365c 59163931b7b4a030 8cb2aac4eb52e947 930472e565df09ff 5e9f6fefbfcbdd2c 3e0f753b4440b157 785e414c2a8ac83a 881d61f6a664f492 138203036013aa39 fc8d2b297918c3af c9a7370edde4beb6 4d75a71b2efc7ad0 0e66a680aeab2298 c45b94daf5eb5a40 8fcb50c44a8e5157 f5d35403e55e6d20 301359e76a72d07e 502589d5baf6f9b4 64d1d3adb5fcba76 66f210bfec8a58d4 f87fb8e416a7a05c 0c6eae60081fc185 0c83d7604a5b9c49 9c22b7ba1c07c041 0e9c31b29df4278a e41aa84159251bdb 9bccc0985844e4d6 3abe6c46296b82a8 25118383ab53173a ff8ff17e66153183 3ae2ef2fb24ab647 954f374998e7d554 a949a6dc3a03515a 79560ac4af8d4774 30de72375855b1fd c4c769c4aa8cd0c6
u03gVfgivQhaoAGR,6e875b37d4f6f5e3 72ea5bc31e6d7511 937006f99969d7fb a2c585d4b1e97519 1ccb0bd1cdaf8b79 cbefbe253b4679f5 a8d3b9e838a2b427 1bf1015f1ab4cffa 9aead571411f255d e9d76d7943c6f863 b929de6b96a41780 4ae53fc1ff050d3d 01e61d9eaf2ed7da d569860b93b3e002 1cc5f12203890a5b d06d4df10d61ca42 5045bcf1c6db88b6 081ef67bdadf462e fe58df9e210313af 53967f145df9bbfd 9fda63dfa9d75bfa 079251d54b49a76d 3e50ac50c4e272e0 0077ab07b1c888ea 3f2f9f272e2d6836 b094b0a3630caadf 602f8a39799514c3 378f252c23589af6 b9d8c76f508c3ec6 11b6084f4ff6f841 4c40f6ac60f42b34 6d8a4425a8528a58 1630486b022e4b70 83344f6f07445596 d497cf61d515fc8a 7388633f6b4e4890 08d6b98a7b081d0a c73c21d1e68e4de6 2a1ab160f9bcbe15 5b703422431aae5e 15b333a3d680cb9f a5cc676bb8350a7b c2e99c77644dcf15 4eef89fd7cd069f5 c2eb112b7d769d48 27a301f287976f45 ebb87fdbd36c58f5 aae88b2ae5944420 720f96d93cec8cbb 178b6c87fb667008
UbKSQVGjy6H3fLfF,f4dae92d79224229 43b6cbe4939dd7d9 8b5a9b8ad8c1e65e 17efdf288d0f870c 2aea7c795838e35d ff304d61a6c83044 b76c79b8172cee2b c26d59e6bbd9e66b e7a05b18bb4074a8 c9e1f949750ee7b2 516c28e83aa3f72e 497bb17d59c30024 d6592de2fdeb36c5 b0072615dff286ef 0006b47593bdd1bb 974088390d880be9 6e9457bc0397c6b3 294ad1cc17457759 15d5aa62e98cb2dd 05d538b4e84cdc7b 1115aabe5b97d1a7 7a3996e93ba1e7fe 1eea8a5ea7f6fec8 97e31f9a244dec44 59735c3e5da0d0ad 0b9efa56bcf2e5ef a42d010dea114662 5afb4624ad6b1845 2ed2f6eaeab9f89a ef744f73628d6172 4efc77f7046bba1c e3718a47db5f230c e07265a024406360 ff1f4b37884b9a25 6e8c36bfbaff35a2 bb507595778a2206 c8a6442375d1c70e 5ed7752085bad971 18731361beac4bc6 ffbc3623c96d6cd3 6371193c7631d62f 78afd1832a49fc15 bf51ef5c0595875a d08536d4c9b3b81f d3568682fabebcc1 531880acd312c213 fc0fd0a0dfaf6fae f5324b1f325074ec e45d44a921adf526 d7b8da0e77626722
